city,country,msa_or_dialect,keep_or_skip,duration,snr_db,clipping_rate,silence_ratio,dynamic_range,spectral_centroid,spectral_rolloff,rms_energy,sample_rate,tier1_pass,pass_duration,pass_snr,pass_clipping,pass_silence
Doha,Qatar,Mixed,Skip,30.0,9.115996772968932,0.0004166666666666667,3.165611462845718,13.786633014678955,1430.0473669402654,2611.7487340085286,0.09988110512495041,16000.0,True,True,True,True,True
Doha,Qatar,Not applicable,Skip,30.0,17.39983341098473,0.00020833333333333335,28.09063645451516,16.959809064865112,1416.4311151969478,2652.710221215352,0.07548107206821442,16000.0,True,True,True,True,True
Doha,Qatar,Not applicable,Skip,30.0,2.354846610253725,0.000625,0.03332222592469177,9.932419061660767,1767.5380893627876,3930.2788512793177,0.13068345189094543,16000.0,False,True,False,True,True
Doha,Qatar,Not applicable,Skip,30.0,-10.0,0.00020833333333333335,0.13328890369876709,8.43362271785736,2331.321206917107,4539.262393390192,0.46555450558662415,16000.0,False,True,False,True,True
Doha,Qatar,Not applicable,Skip,30.0,6.927450938056376,0.00020833333333333335,0.8997000999666778,10.725371837615967,1815.1414307584348,3798.832289445629,0.08632680773735046,16000.0,True,True,True,True,True
Doha,Qatar,Not applicable,Skip,30.0,10.28247608796165,0.0004166666666666667,0.7664111962679107,13.629835844039917,1866.7796778457957,3936.975279850746,0.07099581509828568,16000.0,True,True,True,True,True
Doha,Qatar,Not applicable,Skip,30.0,9.197852453796884,0.0004166666666666667,9.663445518160612,17.20220685005188,1634.6940457276712,3353.9362340085286,0.1508142203092575,16000.0,True,True,True,True,True
Doha,Qatar,Not applicable,Skip,30.0,2.857974866868443,0.00020833333333333335,0.03332222592469177,12.525391578674316,1125.0815245789145,2580.9318363539446,0.13991595804691315,16000.0,False,True,False,True,True
Doha,Qatar,Mixed,Skip,30.0,6.396449586449485,0.00020833333333333335,0.26657780739753417,11.66731595993042,1707.8690456599531,3977.7368736673775,0.0925586000084877,16000.0,True,True,True,True,True
Doha,Qatar,Mixed,Skip,30.0,-0.8630759037205794,0.00020833333333333335,0.06664445184938354,13.2568359375,1970.4605883603933,4492.937100213219,0.23285788297653198,16000.0,False,True,False,True,True
Doha,Qatar,MSA,Keep,30.0,20.29882945716683,0.00020833333333333335,19.760079973342222,17.807835340499878,1686.7125918878826,3223.047707889126,0.04612400010228157,16000.0,True,True,True,True,True
Doha,Qatar,Not applicable,Skip,30.0,6.7135433375421805,0.000625,0.0,12.573624849319458,1599.3206294056422,3552.855143923241,0.09778595715761185,16000.0,True,True,True,True,True
Doha,Qatar,Not applicable,Skip,30.0,12.853231630094598,0.0004166666666666667,10.929690103298901,17.413437366485596,2049.516125687041,3773.462486673774,0.1062951609492302,16000.0,True,True,True,True,True
Doha,Qatar,MSA,Skip,30.0,6.320691187505277,0.00020833333333333335,5.898033988670443,10.376884937286377,1839.0134015910814,3735.5160581023456,0.14597371220588684,16000.0,True,True,True,True,True
Doha,Qatar,Not applicable,Skip,30.0,17.397995748509096,0.00020833333333333335,21.892702432522494,15.28860092163086,1961.4499111733448,3802.030583688699,0.059803251177072525,16000.0,True,True,True,True,True
Doha,Qatar,MSA,Keep,30.0,26.389088584497333,0.0004166666666666667,40.0866377874042,17.10890769958496,1089.2672907440067,2102.9867404051174,0.0247042216360569,16000.0,True,True,True,True,True
Doha,Qatar,Not applicable,Skip,30.0,16.73218370222026,0.00020833333333333335,21.792735754748417,16.008284091949463,1635.1724100795645,2933.776985607676,0.07542146742343903,16000.0,True,True,True,True,True
Doha,Qatar,Not applicable,Skip,30.0,9.956997597209497,0.00020833333333333335,10.263245584805066,12.075533866882324,1582.408469651175,3027.585287846482,0.11625570058822632,16000.0,True,True,True,True,True
Doha,Qatar,Not applicable,Skip,30.0,-10.0,0.00020833333333333335,0.13328890369876709,7.186356782913208,1967.4324529626977,3825.692963752665,0.5095176696777344,16000.0,False,True,False,True,True
Doha,Qatar,Mixed,Skip,30.0,-10.0,0.00020833333333333335,0.13328890369876709,6.068429350852966,1225.2360333661359,2487.031916311301,0.5120598077774048,16000.0,False,True,False,True,True
Doha,Qatar,Not applicable,Skip,12.7739375,5.6383885910559295,0.0004892774839394666,0.0,9.128929376602173,2228.9189480884015,4470.76171875,0.08238621056079865,16000.0,True,True,True,True,True
Doha,Qatar,Not applicable,Skip,17.136375,-10.0,0.0007294424871071041,0.1750291715285881,7.302377820014954,1467.1974441745576,2784.8064365671644,0.4677031934261322,16000.0,False,True,False,True,True
Doha,Qatar,Mixed,Skip,30.0,1.6867659719487393,0.0004166666666666667,18.727090969676773,8.654930591583252,998.8250295135673,2008.6204024520255,0.3783957064151764,16000.0,False,True,False,True,True
Doha,Qatar,Not applicable,Skip,30.0,18.832856723530252,0.000625,20.526491169610132,20.492374897003174,1853.4147123562182,3817.3057702558635,0.06156766414642334,16000.0,True,True,True,True,True
Doha,Qatar,Not applicable,Skip,30.0,6.082593191152988,0.00020833333333333335,0.0,14.22153353691101,2127.5691008680647,4901.410914179104,0.11516653001308441,16000.0,True,True,True,True,True
Doha,Qatar,Not applicable,Skip,30.0,50.0,0.0004166666666666667,100.0,16.4824640750885,2857.546667516477,5563.965884861407,2.4093558749882504e-05,16000.0,False,True,True,True,False
Doha,Qatar,Not applicable,Skip,30.0,7.075131776165458,0.00020833333333333335,1.3995334888370543,15.255511999130249,1065.7706405955296,2219.0664978678037,0.13957750797271729,16000.0,True,True,True,True,True
Doha,Qatar,Mixed,Skip,30.0,16.53728572049969,0.00020833333333333335,2.299233588803732,14.63235855102539,1748.5476310435918,3614.1224680170576,0.03524385765194893,16000.0,True,True,True,True,True
Doha,Qatar,Mixed,Skip,30.0,-0.7770080366384928,0.000625,0.06664445184938354,11.091750860214233,1787.1197396879395,3332.314432302772,0.19607636332511902,16000.0,False,True,False,True,True
Doha,Qatar,MSA,Keep,30.0,14.26715601505653,0.00020833333333333335,5.664778407197601,12.902547121047974,2224.1400604772566,4761.127398720682,0.04746296629309654,16000.0,True,True,True,True,True
Doha,Qatar,Not applicable,Skip,30.0,2.3349268594098564,0.00020833333333333335,0.0,10.921640396118164,1810.9371971265048,4180.437100213219,0.14068712294101715,16000.0,False,True,False,True,True
Doha,Qatar,Not applicable,Skip,30.0,14.879595403824215,0.00020833333333333335,18.193935354881706,17.860677242279053,1970.3041881808929,3990.605010660981,0.09437718987464905,16000.0,True,True,True,True,True
Doha,Qatar,MSA,Skip,30.0,9.412743396066874,0.00020833333333333335,6.39786737754082,13.029606342315674,2337.218445803709,4719.174773454158,0.10481606423854828,16000.0,True,True,True,True,True
Doha,Qatar,Not applicable,Skip,30.0,19.02850700262205,0.00020833333333333335,19.39353548817061,15.833165645599365,1689.3037725848937,3202.800173240938,0.05076710507273674,16000.0,True,True,True,True,True
Doha,Qatar,Not applicable,Skip,30.0,15.356186402099786,0.00020833333333333335,3.365544818393869,14.577891826629639,1854.5826529827548,2878.40651652452,0.04510362446308136,16000.0,True,True,True,True,True
Doha,Qatar,MSA,Skip,30.0,22.63708111545842,0.00020833333333333335,20.259913362212593,20.480334758758545,1819.4894470457095,3570.170908848614,0.03717350587248802,16000.0,True,True,True,True,True
Doha,Qatar,Not applicable,Skip,30.0,19.97655896492621,0.00020833333333333335,27.990669776741083,19.19119119644165,1634.3872008639853,3210.1712420042645,0.05816427245736122,16000.0,True,True,True,True,True
Doha,Qatar,Not applicable,Skip,30.0,3.3857610018359385,0.00020833333333333335,0.16661112962345886,11.08985185623169,1281.2781115002133,2660.23953891258,0.12928375601768494,16000.0,False,True,False,True,True
Doha,Qatar,Mixed,Skip,30.0,-10.0,0.00020833333333333335,0.13328890369876709,6.856685280799866,1377.398589999766,2874.308702025586,0.46637263894081116,16000.0,False,True,False,True,True
Doha,Qatar,Not applicable,Skip,30.0,4.641710318184145,0.00020833333333333335,0.4998333888703766,13.297253847122192,2263.5361565016597,4525.561367270789,0.13659900426864624,16000.0,False,True,False,True,True
Doha,Qatar,Not applicable,Skip,30.0,7.058350531344534,0.00020833333333333335,0.03332222592469177,13.809354305267334,1470.1820209509353,2825.6679770788915,0.10478254407644272,16000.0,True,True,True,True,True
Doha,Qatar,Not applicable,Skip,30.0,50.0,0.00020833333333333335,100.0,16.985832452774048,2881.7048742854904,5589.852078891258,2.3873433747212403e-05,16000.0,False,True,True,True,False
Doha,Qatar,Not applicable,Skip,30.0,5.080830779165579,0.00020833333333333335,0.09996667777407531,13.580098152160645,1585.2006417360392,3348.039378997868,0.13739055395126343,16000.0,True,True,True,True,True
Doha,Qatar,Mixed,Skip,30.0,16.197908278976094,0.00020833333333333335,0.03332222592469177,14.829154014587402,1918.5430631466659,3785.147921108742,0.035775162279605865,16000.0,True,True,True,True,True
Doha,Qatar,Mixed,Skip,30.0,7.802199497527679,0.0004166666666666667,6.697767410863046,16.23612642288208,2469.435839800036,4782.457689232409,0.16078385710716248,16000.0,True,True,True,True,True
Doha,Qatar,MSA,Keep,30.0,17.580469238561022,0.0004166666666666667,9.963345551482838,16.12432599067688,1778.237423150275,3556.9696162046907,0.04149124026298523,16000.0,True,True,True,True,True
Doha,Qatar,Not applicable,Skip,30.0,8.198777299826544,0.00020833333333333335,2.4991669443518827,13.665558099746704,2419.2682898435455,4880.147254797442,0.11440201848745346,16000.0,True,True,True,True,True
Doha,Qatar,Not applicable,Skip,30.0,6.999670921182451,0.0004166666666666667,0.16661112962345886,16.339716911315918,1325.771255204166,2795.3341551172707,0.10814978182315826,16000.0,True,True,True,True,True
Doha,Qatar,MSA,Skip,30.0,6.9575290576265845,0.000625,2.1326224591802734,12.507673501968384,2462.2979085213397,4961.079091151386,0.10885748267173767,16000.0,True,True,True,True,True
Doha,Qatar,Not applicable,Skip,30.0,20.422192531610648,0.0004166666666666667,25.824725091636118,15.150941610336304,1865.140854768885,3512.6099413646057,0.04833224415779114,16000.0,True,True,True,True,True
Doha,Qatar,Mixed,Skip,30.0,7.38351275609586,0.000625,0.0,11.40027403831482,1828.712609296329,3898.8372867803837,0.07739746570587158,16000.0,True,True,True,True,True
Doha,Qatar,MSA,Keep,30.0,15.211002620937585,0.0008333333333333334,16.96101299566811,14.973666667938232,1121.5855918575876,2167.643923240938,0.07359803467988968,16000.0,True,True,True,True,True
Doha,Qatar,Not applicable,Skip,30.0,17.627013507881227,0.00020833333333333335,21.292902365878042,18.358805179595947,1708.43297235733,3234.441631130064,0.07265605032444,16000.0,True,True,True,True,True
Doha,Qatar,Not applicable,Skip,30.0,-0.2161541407393508,0.00020833333333333335,0.03332222592469177,9.023576974868774,2105.805405800468,4265.300173240938,0.15577799081802368,16000.0,False,True,False,True,True
Doha,Qatar,Mixed,Skip,30.0,-9.824047395752393,0.0004166666666666667,0.13328890369876709,6.869511604309082,1179.583935441033,2147.1465218550106,0.49003687500953674,16000.0,False,True,False,True,True
Doha,Qatar,Not applicable,Skip,30.0,8.676382914043133,0.00020833333333333335,0.06664445184938354,15.634281635284424,2210.5224003675125,5306.344949360341,0.0903112068772316,16000.0,True,True,True,True,True
Doha,Qatar,Not applicable,Skip,30.0,6.043989088231729,0.0004166666666666667,0.0,13.631618022918701,1667.924747203602,3773.654051172708,0.1092834547162056,16000.0,True,True,True,True,True
Doha,Qatar,Not applicable,Skip,30.0,-8.94620363540168,0.00020833333333333335,0.0,9.444767236709595,1850.2646172687428,4034.2567297441365,0.4420577883720398,16000.0,False,True,False,True,True
Doha,Qatar,Not applicable,Skip,30.0,4.116390779609921,0.0004166666666666667,0.9663445518160613,11.932131052017212,1404.4220897433663,3137.9430970149256,0.16409331560134888,16000.0,False,True,False,True,True
Doha,Qatar,Mixed,Skip,30.0,17.708315799601483,0.00020833333333333335,11.896034655114962,16.354738473892212,2003.3190596951256,4031.091751066098,0.05020928755402565,16000.0,True,True,True,True,True
Doha,Qatar,Mixed,Skip,30.0,-0.23517499632855862,0.0008333333333333334,0.06664445184938354,12.960656881332397,1314.6301933816983,2912.6049440298507,0.22766488790512085,16000.0,False,True,False,True,True
Doha,Qatar,MSA,Keep,30.0,15.644910201800954,0.00020833333333333335,12.329223592135955,13.752856254577637,1105.6695372846161,1837.4950026652452,0.05012683942914009,16000.0,True,True,True,True,True
Doha,Qatar,Not applicable,Skip,30.0,9.253080257123269,0.0004166666666666667,0.16661112962345886,14.865168333053589,1596.9697754014912,3349.463619402985,0.08487287163734436,16000.0,True,True,True,True,True
Doha,Qatar,Not applicable,Skip,30.0,11.443534578011995,0.0004166666666666667,0.4998333888703766,18.24389934539795,1422.4658351326386,3012.8598081023456,0.08693680912256241,16000.0,True,True,True,True,True
Doha,Qatar,MSA,Skip,30.0,-0.5827783230131813,0.00020833333333333335,0.0,9.015823602676392,2264.212306669934,4280.866871002132,0.1748509258031845,16000.0,False,True,False,True,True
Doha,Qatar,Not applicable,Skip,30.0,24.118190451321283,0.00020833333333333335,23.32555814728424,20.57924747467041,1559.0045975757032,2947.378065031983,0.032136205583810806,16000.0,True,True,True,True,True
Doha,Qatar,Mixed,Skip,30.0,7.152253145879143,0.00020833333333333335,0.0,11.95528507232666,1795.4894286565132,4149.886727078891,0.0793302059173584,16000.0,True,True,True,True,True
Doha,Qatar,MSA,Keep,30.0,20.869122739912953,0.0004166666666666667,28.55714761746085,11.197597980499268,1835.0404626792665,2791.2363406183367,0.03257874771952629,16000.0,True,True,True,True,True
Doha,Qatar,Not applicable,Skip,30.0,21.882956290231462,0.000625,38.120626457847386,18.850057125091553,2075.169433878846,3733.2006263326225,0.0512421615421772,16000.0,True,True,True,True,True
Doha,Qatar,Not applicable,Skip,30.0,1.2929812281693023,0.00020833333333333335,0.2999000333222259,9.788559079170227,2047.9998797276608,4391.741071428572,0.147019624710083,16000.0,False,True,False,True,True
Doha,Qatar,Mixed,Skip,30.0,-5.992493675864132,0.0004166666666666667,0.733088970343219,7.830463647842407,1298.86915561336,2612.1984941364603,0.4409194886684418,16000.0,False,True,False,True,True
Doha,Qatar,Not applicable,Skip,30.0,5.547630103942588,0.00020833333333333335,0.03332222592469177,11.145975589752197,1649.5601212335557,3684.6182036247333,0.09534972906112671,16000.0,True,True,True,True,True
Doha,Qatar,Not applicable,Skip,30.0,6.748102479938526,0.00020833333333333335,2.3658780406531155,11.745209693908691,1602.5485787060645,3559.2434035181236,0.11480734497308731,16000.0,True,True,True,True,True
Doha,Qatar,Not applicable,Skip,30.0,-3.3041455878599324,0.00020833333333333335,0.0,10.336579084396362,1701.688270529337,3870.3025053304905,0.3503075838088989,16000.0,False,True,False,True,True
Doha,Qatar,Not applicable,Skip,30.0,4.407271831038359,0.0004166666666666667,0.13328890369876709,15.043865442276001,1267.9823543721516,2799.3570095948826,0.14650852978229523,16000.0,False,True,False,True,True
Doha,Qatar,Mixed,Skip,30.0,20.58695582595528,0.00020833333333333335,10.029990003332223,16.318533420562744,1954.3058617775207,4072.344749466951,0.026193544268608093,16000.0,True,True,True,True,True
Doha,Qatar,Mixed,Skip,30.0,5.103072867102113,0.00020833333333333335,0.09996667777407531,15.966265201568604,1709.84246634388,3937.1501865671644,0.15334871411323547,16000.0,True,True,True,True,True
Doha,Qatar,MSA,Keep,30.0,17.480346116779707,0.00020833333333333335,12.729090303232256,13.61733078956604,1957.4478753733233,3882.795842217484,0.050499655306339264,16000.0,True,True,True,True,True
Doha,Qatar,Not applicable,Skip,30.0,14.64950187908974,0.00020833333333333335,0.13328890369876709,16.397788524627686,2760.4025168668695,5348.9388992537315,0.04936429113149643,16000.0,True,True,True,True,True
Doha,Qatar,Not applicable,Skip,30.0,13.440503646428642,0.0004166666666666667,5.931356214595135,18.381913900375366,1434.9713597557975,2781.9746135394457,0.0873260349035263,16000.0,True,True,True,True,True
Doha,Qatar,MSA,Skip,30.0,11.187316349261845,0.00020833333333333335,10.5298233922026,12.612051963806152,1359.26576167595,3125.558035714286,0.10152022540569305,16000.0,True,True,True,True,True
Doha,Qatar,Not applicable,Skip,30.0,14.613319937332086,0.00020833333333333335,13.728757080973008,16.329753398895264,1508.951440521142,3246.560167910448,0.08167000114917755,16000.0,True,True,True,True,True
Doha,Qatar,Mixed,Keep,30.0,16.282387688911392,0.0004166666666666667,16.061312895701434,12.849831581115723,1388.3224535598981,2857.184501599147,0.05051799863576889,16000.0,True,True,True,True,True
Doha,Qatar,MSA,Keep,30.0,13.631602247838659,0.0004166666666666667,4.53182272575808,12.599093914031982,2028.5167128305266,3598.930570362473,0.04825625941157341,16000.0,True,True,True,True,True
Doha,Qatar,Not applicable,Skip,30.0,1.3082108165255355,0.00020833333333333335,0.03332222592469177,10.03056526184082,2095.470510567,4173.5657649253735,0.13938765227794647,16000.0,False,True,False,True,True
Doha,Qatar,Mixed,Skip,30.0,-10.0,0.00020833333333333335,0.13328890369876709,6.459868550300598,1388.4582602268383,3030.4254397654586,0.49553629755973816,16000.0,False,True,False,True,True
Doha,Qatar,Not applicable,Skip,30.0,11.070957906564825,0.0008333333333333334,2.9990003332222592,10.734384059906006,1630.6101189684819,3389.3923240938166,0.057661741971969604,16000.0,True,True,True,True,True
Doha,Qatar,Not applicable,Skip,30.0,8.510172490765056,0.000625,0.5998000666444518,11.673152446746826,1380.729820197122,3164.9453624733474,0.08784911781549454,16000.0,True,True,True,True,True
Doha,Qatar,Not applicable,Skip,30.0,-7.791358258887032,0.00020833333333333335,0.0,9.044208526611328,1484.994097802926,3216.2929770788915,0.3906750977039337,16000.0,False,True,False,True,True
Doha,Qatar,Not applicable,Keep,30.0,4.44497623526893,0.000625,0.09996667777407531,15.343725681304932,1825.4730682735292,4143.590085287847,0.14383214712142944,16000.0,False,True,False,True,True
Doha,Qatar,Mixed,Skip,30.0,24.4782079497743,0.00020833333333333335,24.025324891702766,16.43247961997986,2089.5127630336106,4252.307102878465,0.016462674364447594,16000.0,True,True,True,True,True
Doha,Qatar,Not applicable,Skip,30.0,-1.5004996982097054,0.00020833333333333335,0.13328890369876709,11.10947847366333,1786.018250838087,3886.244003198294,0.276338130235672,16000.0,False,True,False,True,True
Doha,Qatar,MSA,Keep,30.0,19.14265553021498,0.00020833333333333335,18.960346551149616,14.80855941772461,1461.0320716951562,2736.265658315565,0.04800574481487274,16000.0,True,True,True,True,True
Doha,Qatar,Not applicable,Skip,30.0,7.695630491096843,0.00020833333333333335,0.0,13.084052801132202,1799.0564498816234,3856.3765991471214,0.0828840509057045,16000.0,True,True,True,True,True
Doha,Qatar,Not applicable,Skip,30.0,10.899436516671859,0.00020833333333333335,8.430523158947018,16.45772695541382,1394.3736780789118,2671.6667777185503,0.11396592855453491,16000.0,True,True,True,True,True
Doha,Qatar,MSA,Skip,30.0,3.6126537800961236,0.00020833333333333335,0.0,10.937905311584473,1427.4188118907005,2893.0153917910447,0.1304599493741989,16000.0,False,True,False,True,True
Doha,Qatar,Not applicable,Skip,30.0,20.20042092963361,0.00020833333333333335,28.323892035988003,17.639143466949463,1184.1204497376682,2123.617404051173,0.04850003495812416,16000.0,True,True,True,True,True
Doha,Qatar,MSA,Skip,30.0,15.93691719803127,0.00020833333333333335,0.7664111962679107,18.486456871032715,1718.166697337506,3634.786447228145,0.051798008382320404,16000.0,True,True,True,True,True
Doha,Qatar,Not applicable,Skip,30.0,15.889124490098448,0.00020833333333333335,20.293235588137286,14.882839918136597,1841.284895775588,3381.8879930703624,0.0772557184100151,16000.0,True,True,True,True,True
Doha,Qatar,Not applicable,Skip,30.0,3.7414498608721076,0.00020833333333333335,0.4998333888703766,11.322318315505981,1830.278045574711,3981.3849280383797,0.12470641732215881,16000.0,False,True,False,True,True
Doha,Qatar,Mixed,Skip,30.0,-7.9772024109884265,0.00020833333333333335,0.13328890369876709,5.103873610496521,1033.4452478764597,2165.0369802771856,0.5586467385292053,16000.0,False,True,False,True,True
Doha,Qatar,Not applicable,Skip,30.0,14.987499040846995,0.000625,0.9330223258913695,13.143378496170044,2289.400246334528,4679.595882196162,0.03645449876785278,16000.0,True,True,True,True,True
Doha,Qatar,Not applicable,Skip,30.0,9.71000212746209,0.00020833333333333335,6.331222925691436,10.47332763671875,1101.6839281255757,2093.974880063966,0.07870150357484818,16000.0,True,True,True,True,True
Doha,Qatar,Not applicable,Skip,30.0,0.1130550411419535,0.0004166666666666667,2.26591136287904,12.630550861358643,1456.388455918296,3118.378531449893,0.2914625108242035,16000.0,False,True,False,True,True
Doha,Qatar,Not applicable,Skip,30.0,3.682891841604723,0.00020833333333333335,0.13328890369876709,14.657593965530396,1104.4447744347594,2184.1018123667377,0.15351790189743042,16000.0,False,True,False,True,True
Doha,Qatar,Not applicable,Skip,30.0,23.276938765653092,0.00020833333333333335,28.55714761746085,16.510965824127197,1862.3335330633126,4182.810834221748,0.020048707723617554,16000.0,True,True,True,True,True
Doha,Qatar,Mixed,Skip,30.0,1.8858454919544934,0.00020833333333333335,0.8997000999666778,13.692092895507812,1319.057918141864,2841.892657249467,0.20807386934757233,16000.0,False,True,False,True,True
Doha,Qatar,MSA,Keep,30.0,16.60273371985699,0.00020833333333333335,17.294235254915026,14.655035734176636,2006.721114661991,4172.54131130064,0.05013354495167732,16000.0,True,True,True,True,True
Doha,Qatar,Not applicable,Skip,30.0,17.172765406625242,0.00020833333333333335,20.259913362212593,17.29404926300049,1733.7528822733943,3257.0628997867802,0.06895153224468231,16000.0,True,True,True,True,True
Doha,Qatar,Not applicable,Skip,30.0,9.301677983363975,0.0004166666666666667,0.7997334221926025,16.3475501537323,1366.1072875062596,2849.130463752665,0.11402616649866104,16000.0,True,True,True,True,True
Doha,Qatar,MSA,Skip,30.0,14.629615435000943,0.00020833333333333335,13.995334888370541,15.545579195022583,2124.421322621798,3969.6911647121533,0.07604874670505524,16000.0,True,True,True,True,True
Doha,Qatar,Not applicable,Skip,30.0,13.662796912778765,0.00020833333333333335,0.0,15.863006114959717,1685.1436729054042,3187.516657782516,0.05427371710538864,16000.0,True,True,True,True,True
Doha,Qatar,Mixed,Skip,30.0,8.701340026391417,0.00020833333333333335,1.0996334555148284,12.846944332122803,1678.9979930189945,3743.1369936034116,0.07587479799985886,16000.0,True,True,True,True,True
Doha,Qatar,MSA,Keep,30.0,22.26806887159791,0.00020833333333333335,34.35521492835721,19.90768074989319,1517.3410417883886,3071.7117537313434,0.04810158908367157,16000.0,True,True,True,True,True
Doha,Qatar,Not applicable,Skip,30.0,18.037842567191777,0.00020833333333333335,12.662445851382872,19.794081449508667,1330.19864430932,2598.5307835820895,0.06094317138195038,16000.0,True,True,True,True,True
Doha,Qatar,Not applicable,Skip,30.0,7.32652881669194,0.0004166666666666667,5.298233922025991,10.95789909362793,1607.6356998346143,3084.7797841151387,0.11704728752374649,16000.0,True,True,True,True,True
Doha,Qatar,Mixed,Skip,30.0,-10.0,0.0010416666666666667,0.13328890369876709,5.7619160413742065,1247.881705843776,2522.804504264392,0.5166429281234741,16000.0,False,True,False,True,True
Doha,Qatar,Not applicable,Skip,30.0,13.085531367010844,0.00020833333333333335,7.830723092302566,13.081122636795044,1747.9291718088432,3510.4277718550106,0.06419693678617477,16000.0,True,True,True,True,True
Doha,Qatar,Not applicable,Skip,30.0,24.24445394455912,0.00020833333333333335,21.559480173275574,18.764294385910034,2552.1085438427936,5045.150919509595,0.021899426355957985,16000.0,True,True,True,True,True
Doha,Qatar,Not applicable,Skip,30.0,-9.818125637685458,0.00020833333333333335,0.0,8.440959453582764,2039.543302829352,4747.3514125799575,0.4980660676956177,16000.0,False,True,False,True,True
Doha,Qatar,Mixed,Skip,30.0,25.417073585733814,0.00020833333333333335,24.191936021326224,16.696784496307373,2108.684892683939,4257.654251066098,0.01741011254489422,16000.0,True,True,True,True,True
Doha,Qatar,Mixed,Skip,30.0,-9.624066069234658,0.000625,0.13328890369876709,8.293904066085815,1717.5812019487605,3800.764592217484,0.47729572653770447,16000.0,False,True,False,True,True
Doha,Qatar,MSA,Keep,30.0,17.911142639998406,0.00020833333333333335,18.493835388203934,14.663002490997314,1709.6058275402138,3334.013526119403,0.04882606863975525,16000.0,True,True,True,True,True
Doha,Qatar,Not applicable,Skip,30.0,4.945862724923524,0.00020833333333333335,0.0,12.247164249420166,1486.3315788377568,3032.6825692963753,0.11005639284849167,16000.0,False,True,False,True,True
Doha,Qatar,Not applicable,Skip,30.0,5.7593753121356634,0.00020833333333333335,3.8320559813395536,13.553143739700317,1745.603348721052,3574.9516924307036,0.15764275193214417,16000.0,True,True,True,True,True
Doha,Qatar,MSA,Skip,30.0,10.13949753162748,0.00020833333333333335,5.198267244251916,13.205525875091553,1659.931242565539,3241.93763326226,0.10836032778024673,16000.0,True,True,True,True,True
Doha,Qatar,Not applicable,Skip,30.0,21.308605135650506,0.00020833333333333335,28.55714761746085,22.2945499420166,1730.7086490006018,3238.830956823028,0.05497102811932564,16000.0,True,True,True,True,True
Doha,Qatar,Mixed,Skip,30.0,17.25483389414861,0.00020833333333333335,16.261246251249585,14.467480182647705,1590.2130384558347,3127.8318230277187,0.048252854496240616,16000.0,True,True,True,True,True
Doha,Qatar,MSA,Keep,30.0,11.615008195206817,0.000625,21.859380206597802,16.689046621322632,1514.6194834592925,2810.1845682302774,0.1527349352836609,16000.0,True,True,True,True,True
Doha,Qatar,Not applicable,Skip,30.0,20.17548340919614,0.0004166666666666667,38.68710429856714,17.433223724365234,1702.6658856431013,3350.6629797441365,0.06384764611721039,16000.0,True,True,True,True,True
Doha,Qatar,Not applicable,Skip,30.0,4.801899836657384,0.00020833333333333335,0.13328890369876709,11.773792505264282,1867.1459463420724,3881.5548374200425,0.11429812014102936,16000.0,False,True,False,True,True
Doha,Qatar,Mixed,Skip,30.0,-8.476702838129013,0.00020833333333333335,0.13328890369876709,8.487687110900879,2547.843043931357,5001.890658315565,0.42265164852142334,16000.0,False,True,False,True,True
Doha,Qatar,Not applicable,Skip,30.0,5.461832606441814,0.00020833333333333335,0.09996667777407531,10.41459321975708,1663.3255359841628,3686.009128464819,0.09352951496839523,16000.0,True,True,True,True,True
Doha,Qatar,Not applicable,Skip,30.0,17.184387310703823,0.0008333333333333334,18.593802065978007,17.92543888092041,1743.527494658861,3417.2358075692964,0.06904182583093643,16000.0,True,True,True,True,True
Doha,Qatar,Not applicable,Skip,30.0,-1.5214487938143992,0.00020833333333333335,4.965011662779074,9.882885813713074,1932.908253442744,4217.525652985075,0.39282622933387756,16000.0,False,True,False,True,True
Doha,Qatar,Mixed,Skip,30.0,29.836990580871905,0.00020833333333333335,57.280906364545146,18.41257929801941,1924.781390152669,3793.293576759062,0.01156237069517374,16000.0,True,True,True,True,True
Doha,Qatar,Mixed,Skip,30.0,-0.6306337681787577,0.00020833333333333335,0.06664445184938354,12.485289573669434,1768.1025637319651,3737.956423240938,0.2260252833366394,16000.0,False,True,False,True,True
Doha,Qatar,MSA,Keep,30.0,16.754590975880877,0.00020833333333333335,14.061979340219926,14.558544158935547,1681.840198013116,3315.2901785714284,0.04972941800951958,16000.0,True,True,True,True,True
Doha,Qatar,Not applicable,Skip,30.0,17.739425543912862,0.00020833333333333335,0.6331222925691435,15.601195096969604,2754.3845351010527,5418.959888059701,0.03181283921003342,16000.0,True,True,True,True,True
Doha,Qatar,Not applicable,Skip,30.0,11.022122678554664,0.00020833333333333335,3.432189270243252,16.878933906555176,2110.832521164354,4178.68803304904,0.10173889994621277,16000.0,True,True,True,True,True
Doha,Qatar,MSA,Keep,30.0,10.384931786255489,0.00020833333333333335,6.064645118293902,14.982779026031494,1608.6045748460194,3336.5871535181236,0.10595652461051941,16000.0,True,True,True,True,True
Doha,Qatar,Not applicable,Skip,30.0,18.18423405080852,0.000625,19.660113295568145,17.878164052963257,1400.7596084136728,2708.855277185501,0.058270007371902466,16000.0,True,True,True,True,True
Doha,Qatar,MSA,Keep,30.0,17.766182183775612,0.00020833333333333335,16.12795734755082,13.681788444519043,1200.2968518670136,2265.841551172708,0.05083576962351799,16000.0,True,True,True,True,True
